Review_ID,Product_ID,Product_Name,Category,Customer_ID,Review_Date,Rating,Review_Title,Review_Text,Verified_Purchase,Helpful_Votes
REV10425,PROD1012,Electric Kettle,Home & Kitchen,CUS5253,2025-10-01,1,Very disappointed,"Overpriced for such low quality, very unhappy with purchase.",No,6.0
REV10293,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS2908,2025-12-03,1,Poor quality,"Overpriced for such low quality, very unhappy with purchase.",Yes,31.0
REV11066,PROD1029,Baby Stroller,Baby Products,CUS2747,2025-12-06,2,Decent for the price,"Fair quality overall, similar to other products in this range.",Yes,3.0
REV12378,PROD1026,Almond Butter Jar,Grocery,CUS1734,2026-04-20,3,Best buy,"Five stars, everything about this product is fantastic.",Yes,6.0
REV15735,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS3007,2025-08-25,2,Bad experience,Terrible customer service and the product does not match description.,Yes,4.0
REV16574,PROD1007,Laptop Backpack,Accessories,CUS5957,2025-03-15,5,Amazing quality,"Great value for money, exceeded my expectations completely.",Yes,7.0
REV15109,PROD1009,Sunglasses Classic,Accessories,CUS5658,2025-03-16,4,Highly recommend,"Really happy with this purchase, quality feels premium.",Yes,7.0
REV12128,PROD1016,Running Shoes,Sportswear,CUS4642,2025-07-10,5,Highly recommend,"Great value for money, exceeded my expectations completely.",Yes,8.0
REV11718,PROD1021,Kids Winter Jacket,Clothing,CUS4871,2025-05-08,4,Does the job,"The product works as expected, delivery took a bit long.",Yes,0.0
REV10938,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS3125,2026-03-05,4,Does the job,"It is okay for daily use, though design feels a bit plain.",No,19.0
REV13780,PROD1004,4K Ultra HD Smart TV,Electronics,CUS1705,2025-08-29,5,Fair quality,"Product matches description, performance is average at best.",Yes,7.0
REV13965,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS4991,2025-07-23,5,Excellent product,"Really happy with this purchase, quality feels premium.",Yes,5.0
REV13991,PROD1029,Baby Stroller,Baby Products,CUS2242,2026-03-14,4,Amazing quality,"Beautiful design, sturdy material, and very durable overall.",Yes,2.0
REV14931,PROD1012,Electric Kettle,Home & Kitchen,CUS2843,2025-01-22,4,Love it,The sound quality is amazing and battery life is excellent.,Yes,4.0
REV10255,PROD1005,Noise Cancelling Earbuds,Electronics,CUS2902,2026-04-18,3,Does the job,"The product works as expected, delivery took a bit long.",No,0.0
REV16963,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS3932,2025-07-09,5,Love it,The quality is outstanding and it arrived earlier than expected.,Yes,5.0
REV11483,PROD1021,Kids Winter Jacket,Clothing,CUS4652,2025-12-31,4,Decent for the price,"The product works as expected, delivery took a bit long.",Yes,3.0
REV10945,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS3515,2026-03-07,5,Great purchase,"Really happy with this purchase, quality feels premium.",Yes,18.0
REV15504,PROD1026,Almond Butter Jar,Grocery,CUS2731,2025-01-23,4,Love it,Customer service was helpful and the product exceeded expectations.,Yes,6.0
REV16901,PROD1030,Board Game Family Pack,Toys & Games,CUS1593,2025-10-25,3,Best buy,"Absolutely love this product, works perfectly and looks great.",Yes,9.0
REV16281,PROD1029,Baby Stroller,Baby Products,CUS3102,2025-11-06,3,Very disappointed,"Not worth the money, quality is much worse than expected.",No,16.0
REV13184,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS4146,2025-07-04,5,Highly recommend,"Amazing quality for the price, will definitely buy again.",Yes,5.0
REV13267,PROD1004,4K Ultra HD Smart TV,Electronics,CUS1848,2025-05-30,4,Great purchase,"Five stars, everything about this product is fantastic.",Yes,6.0
REV14820,PROD1018,Gym Duffel Bag,Sportswear,CUS5648,2026-02-19,5,Love it,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,4.0
REV12908,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS1629,2025-03-20,4,Amazing quality,"Very comfortable and easy to use, exactly as described.",No,19.0
REV10970,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS1306,2026-01-20,2,Fair quality,"The product works as expected, delivery took a bit long.",Yes,2.0
REV10497,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS3451,2025-12-11,2,Bad experience,Extremely disappointed with the build quality and finishing.,Yes,5.0
REV15047,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS1999,2026-05-23,4,Best buy,"Beautiful design, sturdy material, and very durable overall.",Yes,2.0
REV14902,PROD1030,Board Game Family Pack,Toys & Games,CUS3195,2025-03-27,5,Highly recommend,"Perfect gift, my family loved it, packaging was excellent too.",No,3.0
REV11830,PROD1005,Noise Cancelling Earbuds,Electronics,CUS1238,2025-09-22,1,Not recommended,"Overpriced for such low quality, very unhappy with purchase.",Yes,23.0
REV12178,PROD1017,Yoga Mat,Sportswear,CUS5478,2025-03-22,1,Not recommended,"Overpriced for such low quality, very unhappy with purchase.",No,2.0
REV15836,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS2705,2025-07-18,1,Poor quality,"Overpriced for such low quality, very unhappy with purchase.",No,12.0
REV10338,PROD1005,Noise Cancelling Earbuds,Electronics,CUS3093,2025-10-24,5,Excellent product,"Superb performance, this is one of the best purchases I made.",No,6.0
REV14827,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS5871,2025-08-31,5,Excellent product,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,1.0
REV14705,PROD1003,Portable Bluetooth Speaker,Electronics,CUS3681,2025-12-15,3,Great purchase,Customer service was helpful and the product exceeded expectations.,Yes,0.0
REV11149,PROD1020,Women's Denim Jacket,Clothing,CUS1788,2025-07-01,4,Amazing quality,Fast shipping and the product works exactly as advertised.,Yes,8.0
REV12244,PROD1017,Yoga Mat,Sportswear,CUS1882,2025-12-01,3,Amazing quality,"Superb performance, this is one of the best purchases I made.",Yes,6.0
REV15810,PROD1006,USB-C Fast Charger,Electronics,CUS3865,2026-07-18,4,Excellent product,"Superb performance, this is one of the best purchases I made.",Yes,12.0
REV16984,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS5047,2025-03-02,4,Decent for the price,"The product works as expected, delivery took a bit long.",Yes,13.0
REV15006,PROD1020,Women's Denim Jacket,Clothing,CUS2544,2025-08-19,4,Love it,Customer service was helpful and the product exceeded expectations.,Yes,8.0
REV13969,PROD1009,Sunglasses Classic,Accessories,CUS4987,2026-02-13,5,Very satisfied,Fast shipping and the product works exactly as advertised.,Yes,19.0
REV12152,PROD1029,Baby Stroller,Baby Products,CUS1909,2025-12-13,4,Highly recommend,The quality is outstanding and it arrived earlier than expected.,Yes,2.0
REV12011,PROD1004,4K Ultra HD Smart TV,Electronics,CUS4676,2025-11-02,5,Very satisfied,Customer service was helpful and the product exceeded expectations.,Yes,9.0
REV12492,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS3469,2026-05-01,4,Highly recommend,"Really happy with this purchase, quality feels premium.",Yes,0.0
REV16882,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS4458,2025-08-27,2,Does the job,"Product matches description, performance is average at best.",Yes,7.0
REV11811,PROD1009,Sunglasses Classic,Accessories,CUS1389,2025-11-01,5,Does the job,"It works fine, but I expected slightly better build quality.",Yes,6.0
REV11995,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS1303,2025-06-04,5,Amazing quality,The quality is outstanding and it arrived earlier than expected.,Yes,9.0
REV14816,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS5845,2025-10-03,4,Does the job,"It works fine, but I expected slightly better build quality.",Yes,1.0
REV12933,PROD1009,Sunglasses Classic,Accessories,CUS3963,2025-10-03,2,Not recommended,Terrible customer service and the product does not match description.,Yes,1.0
REV12825,PROD1021,Kids Winter Jacket,Clothing,CUS1876,2025-12-08,4,Excellent product,Customer service was helpful and the product exceeded expectations.,Yes,1.0
REV15666,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS4434,2026-01-23,5,Highly recommend,"Beautiful design, sturdy material, and very durable overall.",Yes,9.0
REV12898,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS4090,2025-05-09,5,Very satisfied,"Amazing quality for the price, will definitely buy again.",Yes,18.0
REV12276,PROD1015,Air Fryer,Home & Kitchen,CUS2649,2025-10-06,4,Best buy,"Five stars, everything about this product is fantastic.",Yes,10.0
REV10435,PROD1020,Women's Denim Jacket,Clothing,CUS4589,2025-02-05,4,Excellent product,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,4.0
REV15396,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS5881,2025-02-27,5,Very satisfied,The sound quality is amazing and battery life is excellent.,Yes,6.0
REV16271,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS3643,2025-12-31,5,Does the job,"Fair quality overall, similar to other products in this range.",Yes,11.0
REV14502,PROD1006,USB-C Fast Charger,Electronics,CUS2670,2026-07-21,5,Great purchase,Fast shipping and the product works exactly as advertised.,Yes,21.0
REV12824,PROD1002,Smart Fitness Watch,Electronics,CUS1693,2025-02-26,4,Best buy,"Very comfortable and easy to use, exactly as described.",Yes,0.0
REV14918,PROD1025,Organic Green Tea,Grocery,CUS3328,2025-03-07,3,Bad experience,"Poor quality material, broke within a week of normal use.",No,8.0
REV15886,PROD1030,Board Game Family Pack,Toys & Games,CUS4323,2025-06-22,5,Great purchase,"Really happy with this purchase, quality feels premium.",Yes,25.0
REV13756,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS3305,2025-09-30,3,Not recommended,Extremely disappointed with the build quality and finishing.,Yes,11.0
REV12505,PROD1017,Yoga Mat,Sportswear,CUS4730,2026-05-31,1,Broke quickly,The fabric quality is cheap and it started tearing quickly.,Yes,2.0
REV13212,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS2506,2025-09-21,4,Very satisfied,"Works flawlessly, setup was simple, and battery lasts long.",No,17.0
REV16448,PROD1003,Portable Bluetooth Speaker,Electronics,CUS1937,2025-09-24,5,Best buy,"Works flawlessly, setup was simple, and battery lasts long.",No,5.0
REV16412,PROD1026,Almond Butter Jar,Grocery,CUS2241,2026-03-11,4,It's okay,"Fair quality overall, similar to other products in this range.",No,1.0
REV15955,PROD1029,Baby Stroller,Baby Products,CUS4509,2025-02-04,4,Excellent product,"Superb performance, this is one of the best purchases I made.",Yes,13.0
REV15654,PROD1006,USB-C Fast Charger,Electronics,CUS3603,2025-04-14,5,Very satisfied,"Works flawlessly, setup was simple, and battery lasts long.",Yes,2.0
REV14642,PROD1023,Herbal Shampoo,Beauty & Personal Care,CUS5682,2026-06-10,2,Fair quality,"It works fine, but I expected slightly better build quality.",Yes,11.0
REV14309,PROD1021,Kids Winter Jacket,Clothing,CUS2168,2025-08-04,5,Best buy,"Beautiful design, sturdy material, and very durable overall.",No,8.0
REV14993,PROD1028,Mechanical Keyboard,Electronics,CUS5981,2025-02-11,5,Highly recommend,"Five stars, everything about this product is fantastic.",Yes,13.0
REV13541,PROD1030,Board Game Family Pack,Toys & Games,CUS3387,2025-04-21,2,Broke quickly,The product arrived defective and the return process was painful.,Yes,0.0
REV13271,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS1606,2026-04-15,3,Very satisfied,The quality is outstanding and it arrived earlier than expected.,Yes,9.0
REV11942,PROD1021,Kids Winter Jacket,Clothing,CUS4908,2026-04-17,5,Love it,"Works flawlessly, setup was simple, and battery lasts long.",Yes,3.0
REV11892,PROD1028,Mechanical Keyboard,Electronics,CUS3301,2026-01-05,4,Decent for the price,"It is okay for daily use, though design feels a bit plain.",No,0.0
REV15013,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS2239,2025-04-14,4,Fair quality,"Reasonable purchase, could use some improvements in quality.",Yes,11.0
REV13600,PROD1025,Organic Green Tea,Grocery,CUS1288,2026-08-01,5,Excellent product,"Beautiful design, sturdy material, and very durable overall.",No,0.0
REV15386,PROD1006,USB-C Fast Charger,Electronics,CUS2481,2025-05-08,5,Excellent product,Customer service was helpful and the product exceeded expectations.,No,1.0
REV14911,PROD1018,Gym Duffel Bag,Sportswear,CUS1405,2025-12-29,3,Broke quickly,The fabric quality is cheap and it started tearing quickly.,Yes,5.0
REV11266,PROD1020,Women's Denim Jacket,Clothing,CUS5030,2025-07-12,5,It's okay,"Fair quality overall, similar to other products in this range.",Yes,3.0
REV14439,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS2606,2025-05-24,4,Best buy,"Superb performance, this is one of the best purchases I made.",Yes,3.0
REV12598,PROD1005,Noise Cancelling Earbuds,Electronics,CUS4793,2025-03-22,5,Average product,"Average quality, works fine but packaging could be better.",No,6.0
REV11411,PROD1003,Portable Bluetooth Speaker,Electronics,CUS3048,2025-11-28,4,Very satisfied,"Works flawlessly, setup was simple, and battery lasts long.",Yes,3.0
REV11215,PROD1011,Non-Stick Frying Pan,Home & Kitchen,CUS3997,2025-07-08,2,Does the job,"Product matches description, performance is average at best.",No,17.0
REV10967,PROD1007,Laptop Backpack,Accessories,CUS2350,2026-02-18,2,Poor quality,"Very disappointed, the product stopped working after two days.",Yes,9.0
REV11231,PROD1012,Electric Kettle,Home & Kitchen,CUS3663,2026-06-07,5,Best buy,Fast shipping and the product works exactly as advertised.,Yes,17.0
REV16440,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS2706,2025-10-05,5,Great purchase,"Really happy with this purchase, quality feels premium.",Yes,1.0
REV14792,PROD1030,Board Game Family Pack,Toys & Games,CUS2287,2025-08-04,5,Amazing quality,"Excellent build quality, fast delivery, highly recommend to everyone.",Yes,3.0
REV16218,PROD1008,Leather Wallet,Accessories,CUS2018,2025-01-31,3,Broke quickly,"Very disappointed, the product stopped working after two days.",Yes,13.0
REV10606,PROD1016,Running Shoes,Sportswear,CUS5018,2026-04-17,2,Broke quickly,Battery life is terrible and customer support was unhelpful.,No,4.0
REV10105,PROD1026,Almond Butter Jar,Grocery,CUS3569,2026-03-23,3,Fair quality,"It works fine, but I expected slightly better build quality.",Yes,11.0
REV10646,PROD1001,Wireless Bluetooth Headphones,Electronics,CUS1734,2025-12-29,2,It's okay,"Reasonable purchase, could use some improvements in quality.",Yes,4.0
REV15501,PROD1030,Board Game Family Pack,Toys & Games,CUS5170,2025-04-15,5,Very satisfied,"Very comfortable and easy to use, exactly as described.",Yes,12.0
REV14591,PROD1027,Bluetooth Gaming Mouse,Electronics,CUS1871,2025-05-21,1,Not recommended,"Product feels flimsy and cheaply made, broke almost immediately.",Yes,0.0
REV13089,PROD1002,Smart Fitness Watch,Electronics,CUS4839,2025-06-10,3,Decent for the price,"Average quality, works fine but packaging could be better.",Yes,1.0
REV16584,PROD1025,Organic Green Tea,Grocery,CUS5070,2025-11-16,3,Excellent product,The quality is outstanding and it arrived earlier than expected.,Yes,13.0
REV11020,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS2816,2025-01-03,4,Great purchase,"Superb performance, this is one of the best purchases I made.",No,2.0
REV10092,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS1842,2025-12-29,5,Amazing quality,"Really happy with this purchase, quality feels premium.",No,18.0
REV15209,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS4504,2026-04-13,5,Best buy,"Superb performance, this is one of the best purchases I made.",Yes,4.0
REV12871,PROD1021,Kids Winter Jacket,Clothing,CUS1788,2025-07-28,4,Best buy,The sound quality is amazing and battery life is excellent.,Yes,6.0
REV10909,PROD1014,Robot Vacuum Cleaner,Home & Kitchen,CUS5955,2025-04-02,4,Love it,"Great value for money, exceeded my expectations completely.",Yes,5.0
REV15571,PROD1021,Kids Winter Jacket,Clothing,CUS4814,2025-11-04,4,Amazing quality,"Works flawlessly, setup was simple, and battery lasts long.",No,5.0
REV15838,PROD1013,Ceramic Coffee Mug Set,Home & Kitchen,CUS2337,2026-03-13,3,It's okay,"It is decent for the price, some features could be improved.",Yes,6.0
REV12151,PROD1022,Face Moisturizer Cream,Beauty & Personal Care,CUS2124,2026-01-24,4,Best buy,"Perfect gift, my family loved it, packaging was excellent too.",No,1.0
REV10239,PROD1016,Running Shoes,Sportswear,CUS4123,2026-01-31,3,Broke quickly,Terrible customer service and the product does not match description.,Yes,3.0
REV13141,PROD1006,USB-C Fast Charger,Electronics,CUS3285,2025-05-24,5,Great purchase,Customer service was helpful and the product exceeded expectations.,Yes,18.0
REV10943,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS5579,2025-07-07,2,Not recommended,Terrible customer service and the product does not match description.,Yes,18.0
REV11271,PROD1010,Stainless Steel Water Bottle,Home & Kitchen,CUS5082,2026-01-16,1,Broke quickly,Sound quality is poor and connection keeps dropping constantly.,No,2.0
REV10939,PROD1024,Electric Toothbrush,Beauty & Personal Care,CUS1289,2025-07-14,3,Average product,"Fair quality overall, similar to other products in this range.",Yes,1.0
